Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Date,Time,Payment,rating
187-83-5490,A,Veridian Springs,Member,Female,Electronic accessories,20.77,3,2020-11-09,18:22,Cash,8
767-54-1907,B,Serenora,Member,Female,Fashion accessories,29.56,4,2020-10-26,11:09,Cash,9
710-46-4433,B,Chromewood,Member,Female,Food and beverages,77.4,6,2020-08-04,14:24,Credit card,8
533-33-5337,B,Zephyropolis,Normal,Male,Electronic accessories,79.39,4,2020-06-09,19:33,Cash,6
325-90-8763,C,Nebulora Junction,Member,Male,Electronic accessories,46.57,6,2020-12-09,13:58,Cash,10
729-46-7422,C,Astral Bay,Normal,Male,Food and beverages,35.89,3,2020-08-15,20:03,Credit card,7
639-76-1242,C,Arcanburg,Normal,Male,Food and beverages,40.52,1,2020-04-23,12:33,Cash,5
234-03-4040,B,Zephyropolis,Member,Female,Food and beverages,73.05,10,2020-06-20,17:11,Credit card,10
326-71-2155,C,Astral Bay,Normal,Female,Sports and travel,73.95,1,2020-08-17,20:31,Cash,6
320-32-8842,C,Astral Bay,Member,Female,Food and beverages,22.62,1,2020-09-08,14:56,Cash,9
470-32-9057,A,Eldoria,Member,Male,Food and beverages,51.34,8,2020-04-04,16:26,Credit card,10
878-30-2331,C,Astral Bay,Member,Female,Sports and travel,54.55,7,2020-06-03,19:55,Credit card,9
440-59-5691,C,Astral Bay,Member,Female,Health and beauty,37.15,7,2020-03-21,16:09,Credit card,10
554-53-3790,B,Quixoton,Normal,Male,Sports and travel,37.02,1,2020-04-14,19:48,Cash,5
746-19-0921,C,Arcanburg,Normal,Male,Food and beverages,21.58,1,2020-12-28,19:59,Ewallet,6
233-34-0817,C,Astral Bay,Member,Male,Electronic accessories,98.84,4,2020-11-15,19:34,Cash,10
767-05-1286,C,Nebulora Junction,Member,Female,Home and lifestyle,83.77,6,2020-10-06,12:13,Ewallet,8
340-21-9136,A,Celestria,Member,Female,Sports and travel,40.05,3,2020-12-01,20:57,Cash,10
405-31-3305,A,Celestria,Member,Female,Fashion accessories,43.13,10,2020-07-25,20:36,Credit card,9
731-59-7531,B,Serenora,Member,Male,Health and beauty,72.57,4,2020-02-18,20:45,Cash,8
676-39-6028,A,Eldoria,Member,Female,Electronic accessories,64.44,4,2020-09-28,20:17,Cash,9
502-05-1910,A,Celestria,Normal,Male,Health and beauty,65.18,1,2020-08-18,16:47,Credit card,6
485-30-8700,A,Celestria,Normal,Female,Sports and travel,33.26,1,2020-08-27,17:02,Credit card,4
598-47-9715,C,Nebulora Junction,Normal,Male,Electronic accessories,84.07,1,2020-04-07,14:28,Cash,4
701-69-8742,B,Chromewood,Normal,Male,Sports and travel,34.37,8,2020-03-28,17:06,Ewallet,6
575-67-1508,A,Novaville,Normal,Male,Electronic accessories,38.6,3,2020-06-21,17:36,Ewallet,6
541-08-3113,C,Arcanburg,Normal,Male,Food and beverages,65.97,2,2020-01-06,10:52,Cash,7
246-11-3901,C,Arcanburg,Normal,Female,Electronic accessories,32.8,4,2020-09-30,20:48,Cash,6
674-15-9296,A,Celestria,Normal,Male,Sports and travel,37.14,1,2020-09-15,12:16,Ewallet,5
305-18-3552,B,Quixoton,Member,Male,Home and lifestyle,60.38,6,2020-09-01,12:26,Cash,9
493-65-6248,C,Arcanburg,Member,Female,Sports and travel,36.98,7,2020-09-15,13:55,Credit card,9
438-01-4015,B,Serenora,Member,Female,Sports and travel,49.49,7,2020-08-23,16:02,Ewallet,9
709-58-4068,B,Zephyropolis,Normal,Female,Fashion accessories,41.09,4,2020-09-23,16:31,Cash,6
795-49-7276,A,Celestria,Normal,Female,Fashion accessories,37.15,2,2020-05-29,15:31,Ewallet,7
556-72-8512,C,Arcanburg,Normal,Male,Home and lifestyle,22.96,1,2020-04-06,12:35,Cash,4
627-95-3243,B,Quixoton,Member,Female,Home and lifestyle,77.68,6,2020-09-30,13:56,Ewallet,10
686-41-0932,B,Chromewood,Normal,Female,Fashion accessories,34.7,1,2020-11-19,14:50,Ewallet,7
510-09-5628,A,Eldoria,Member,Female,Fashion accessories,19.66,7,2020-09-22,19:47,Credit card,9
608-04-3797,B,Chromewood,Member,Female,Health and beauty,25.32,8,2020-06-28,15:08,Ewallet,10
148-82-2527,C,Astral Bay,Member,Female,Home and lifestyle,12.12,7,2020-04-02,16:20,Credit card,10
437-53-3084,B,Zephyropolis,Normal,Male,Fashion accessories,99.89,1,2020-03-04,20:26,Cash,6
632-32-4574,B,Aetherhaven,Normal,Male,Sports and travel,75.92,2,2020-03-10,14:53,Cash,6
556-97-7101,C,Arcanburg,Normal,Female,Electronic accessories,63.22,2,2020-04-13,20:17,Cash,8
862-59-8517,C,Arcanburg,Normal,Female,Food and beverages,90.24,3,2020-12-11,17:51,Cash,6
401-18-8016,B,Serenora,Member,Female,Sports and travel,98.13,1,2020-07-13,19:11,Cash,10
420-18-8989,A,Celestria,Member,Female,Sports and travel,51.52,4,2020-12-10,14:34,Cash,10
277-63-2961,B,Aetherhaven,Member,Male,Sports and travel,73.97,2,2020-12-21,18:04,Credit card,8
573-98-8548,C,Nebulora Junction,Member,Female,Fashion accessories,31.9,2,2020-11-25,13:51,Ewallet,10
620-02-2046,C,Astral Bay,Normal,Male,Home and lifestyle,69.4,3,2020-04-23,20:14,Ewallet,8
282-35-2475,B,Aetherhaven,Normal,Female,Sports and travel,93.31,1,2020-12-22,19:31,Cash,6
511-54-3087,B,Serenora,Normal,Male,Sports and travel,88.45,2,2020-02-12,20:49,Credit card,9
726-29-6793,A,Celestria,Member,Female,Electronic accessories,24.18,5,2020-02-14,11:15,Ewallet,10
387-49-4215,B,Aetherhaven,Member,Female,Sports and travel,48.5,2,2020-09-25,18:54,Cash,9
862-17-9201,B,Aetherhaven,Normal,Female,Food and beverages,84.05,4,2020-07-07,20:31,Credit card,7
291-21-5991,B,Chromewood,Member,Male,Health and beauty,61.29,4,2020-11-25,18:00,Cash,9
602-80-9671,C,Nebulora Junction,Member,Female,Home and lifestyle,15.95,6,2020-11-24,10:34,Credit card,8
347-72-6115,B,Aetherhaven,Member,Female,Sports and travel,90.74,4,2020-12-02,18:21,Credit card,9
209-61-0206,A,Celestria,Normal,Female,Home and lifestyle,42.91,3,2020-03-05,13:12,Ewallet,6
595-27-4851,A,Novaville,Normal,Female,Fashion accessories,54.28,4,2020-07-21,19:40,Ewallet,8
189-52-0236,A,Eldoria,Normal,Male,Electronic accessories,99.55,1,2020-12-28,15:19,Cash,7
503-07-0930,C,Nebulora Junction,Member,Male,Sports and travel,58.39,6,2020-10-17,16:34,Cash,10
413-20-6708,C,Astral Bay,Member,Female,Fashion accessories,51.47,2,2020-02-14,15:17,Ewallet,10
425-85-2085,B,Serenora,Member,Male,Health and beauty,54.86,5,2020-07-24,20:38,Ewallet,10
521-18-7827,C,Astral Bay,Member,Male,Home and lifestyle,39.39,5,2020-08-05,20:51,Credit card,10
220-28-1851,A,Celestria,Normal,Male,Home and lifestyle,34.73,3,2020-01-22,18:54,Ewallet,9
600-38-9738,C,Nebulora Junction,Member,Female,Sports and travel,71.92,3,2020-08-26,14:09,Credit card,7
734-91-1155,B,Aetherhaven,Normal,Female,Electronic accessories,45.71,1,2020-12-09,11:23,Credit card,7
451-28-5717,C,Arcanburg,Member,Female,Home and lifestyle,83.17,5,2020-09-25,13:19,Cash,9
609-81-8548,A,Novaville,Member,Female,Home and lifestyle,37.44,6,2020-03-23,14:07,Credit card,9
133-14-7229,C,Nebulora Junction,Normal,Male,Health and beauty,62.87,1,2020-03-16,17:54,Cash,5
534-01-4457,A,Eldoria,Normal,Male,Food and beverages,81.71,4,2020-04-29,18:05,Credit card,7
719-89-8991,A,Veridian Springs,Member,Female,Sports and travel,91.41,5,2020-03-17,12:17,Ewallet,9
286-62-6248,B,Aetherhaven,Normal,Male,Fashion accessories,39.21,4,2020-12-31,11:04,Credit card,8
339-38-9982,B,Chromewood,Member,Female,Fashion accessories,59.86,6,2020-11-14,20:18,Ewallet,9
827-44-5872,B,Serenora,Member,Female,Food and beverages,54.36,7,2020-05-26,19:32,Credit card,9
827-77-7633,A,Novaville,Normal,Male,Sports and travel,98.09,5,2020-08-21,11:45,Cash,8
287-83-1405,A,Veridian Springs,Normal,Male,Health and beauty,25.43,3,2020-02-17,16:44,Cash,6
435-13-4908,A,Eldoria,Member,Male,Fashion accessories,86.68,5,2020-04-20,17:28,Credit card,9
857-67-9057,B,Chromewood,Normal,Male,Electronic accessories,22.95,5,2020-10-21,12:39,Ewallet,7
236-27-1144,C,Arcanburg,Normal,Female,Food and beverages,16.31,4,2020-09-15,14:36,Ewallet,7
892-05-6689,A,Eldoria,Normal,Female,Home and lifestyle,28.32,3,2020-04-30,11:46,Ewallet,6
583-41-4548,C,Astral Bay,Normal,Male,Home and lifestyle,16.67,2,2020-04-30,11:20,Ewallet,6
339-12-4827,B,Chromewood,Member,Female,Fashion accessories,73.96,5,2020-10-17,17:50,Credit card,8
643-38-7867,A,Celestria,Normal,Female,Home and lifestyle,97.94,1,2020-10-22,13:06,Ewallet,6
308-81-0538,A,Novaville,Normal,Female,Fashion accessories,73.05,1,2020-05-25,17:31,Credit card,5
358-88-9262,C,Astral Bay,Member,Female,Food and beverages,87.48,9,2020-11-28,17:53,Ewallet,8
460-35-4390,A,Eldoria,Normal,Male,Home and lifestyle,30.68,3,2020-09-21,13:39,Ewallet,8
343-87-0864,C,Nebulora Junction,Member,Male,Health and beauty,75.88,1,2020-10-01,12:15,Cash,9
173-50-1108,B,Zephyropolis,Member,Female,Sports and travel,20.18,4,2020-11-23,16:06,Credit card,8
243-47-2663,C,Astral Bay,Member,Male,Electronic accessories,18.77,6,2020-11-02,16:48,Credit card,9
841-18-8232,B,Quixoton,Normal,Female,Food and beverages,71.2,2,2020-09-24,11:17,Credit card,8
701-23-5550,B,Quixoton,Member,Male,Home and lifestyle,38.81,4,2020-04-28,15:38,Ewallet,8
647-50-1224,A,Eldoria,Normal,Female,Fashion accessories,29.42,10,2020-12-13,18:34,Ewallet,8
541-48-8554,A,Celestria,Normal,Male,Sports and travel,60.95,4,2020-03-03,18:46,Credit card,6
539-21-7227,B,Quixoton,Normal,Female,Sports and travel,51.54,1,2020-04-07,11:58,Cash,4
213-32-1216,A,Novaville,Normal,Female,Electronic accessories,66.06,3,2020-05-26,14:47,Cash,6
747-58-7183,B,Chromewood,Normal,Female,Fashion accessories,57.27,1,2020-09-23,16:03,Ewallet,6
582-52-8065,B,Aetherhaven,Normal,Female,Fashion accessories,54.31,5,2020-12-21,14:36,Cash,8
210-57-1719,B,Quixoton,Normal,Female,Health and beauty,58.24,8,2020-04-19,18:42,Cash,9
399-69-4630,C,Nebulora Junction,Normal,Male,Electronic accessories,22.21,8,2020-10-03,17:04,Cash,8
134-75-2619,A,Novaville,Member,Male,Electronic accessories,19.32,3,2020-08-07,20:35,Cash,9
356-44-8813,B,Zephyropolis,Normal,Female,Home and lifestyle,37.48,1,2020-12-07,18:57,Credit card,7
198-66-9832,B,Aetherhaven,Member,Female,Fashion accessories,72.04,2,2020-12-17,11:34,Cash,10
283-26-5248,C,Nebulora Junction,Member,Female,Food and beverages,98.52,7,2020-06-19,15:33,Ewallet,8
712-39-0363,A,Celestria,Member,Male,Food and beverages,41.66,6,2020-01-02,19:05,Ewallet,9
218-59-9410,A,Veridian Springs,Member,Female,Home and lifestyle,72.42,3,2020-12-28,17:31,Ewallet,10
174-75-0888,B,Zephyropolis,Normal,Female,Electronic accessories,21.58,3,2020-02-25,12:53,Cash,6
866-99-7614,C,Arcanburg,Normal,Male,Food and beverages,89.2,3,2020-09-15,14:08,Credit card,4
134-54-4720,B,Zephyropolis,Normal,Male,Electronic accessories,42.42,2,2020-07-15,20:23,Cash,6
760-90-2357,A,Eldoria,Member,Male,Electronic accessories,74.51,6,2020-04-06,18:20,Ewallet,8
514-37-2845,B,Zephyropolis,Normal,Female,Fashion accessories,99.25,2,2020-05-27,11:48,Cash,8
698-98-5964,A,Novaville,Normal,Female,Food and beverages,81.21,5,2020-07-16,16:40,Credit card,6
718-57-9773,C,Astral Bay,Normal,Female,Sports and travel,49.33,10,2020-03-15,19:30,Credit card,8
651-88-7328,A,Celestria,Normal,Female,Fashion accessories,65.74,3,2020-03-04,14:53,Cash,7
241-11-2261,B,Chromewood,Normal,Female,Fashion accessories,79.86,2,2020-04-01,20:25,Credit card,6
408-26-9866,C,Arcanburg,Normal,Female,Sports and travel,73.98,1,2020-12-10,17:00,Ewallet,4
834-83-1826,B,Chromewood,Member,Female,Home and lifestyle,82.04,8,2020-04-19,18:11,Credit card,10
343-61-3544,B,Quixoton,Member,Male,Sports and travel,26.67,9,2020-09-05,15:59,Cash,10
239-48-4278,A,Veridian Springs,Member,Male,Food and beverages,10.13,3,2020-06-11,15:22,Cash,10
355-34-6244,B,Zephyropolis,Normal,Male,Food and beverages,72.39,1,2020-08-20,19:58,Cash,7
550-84-8664,A,Veridian Springs,Normal,Female,Sports and travel,85.91,5,2020-02-07,15:19,Credit card,8
339-96-8318,B,Quixoton,Member,Male,Fashion accessories,81.31,7,2020-04-04,11:39,Ewallet,9
458-61-0011,B,Quixoton,Normal,Male,Food and beverages,60.3,1,2020-09-02,20:23,Cash,6
592-34-6155,C,Arcanburg,Normal,Male,Food and beverages,31.77,2,2020-04-13,18:36,Ewallet,6
797-88-0493,A,Novaville,Normal,Female,Health and beauty,64.27,1,2020-05-08,15:22,Cash,7
207-73-1363,B,Zephyropolis,Normal,Male,Health and beauty,69.51,1,2020-11-06,14:30,Cash,7
390-31-6381,C,Astral Bay,Normal,Male,Food and beverages,27.22,3,2020-01-19,17:34,Cash,6
443-82-0585,A,Eldoria,Member,Female,Health and beauty,77.68,3,2020-04-21,12:41,Cash,10
339-18-7061,C,Arcanburg,Member,Female,Fashion accessories,92.98,3,2020-12-16,18:44,Credit card,10
359-90-3665,B,Quixoton,Member,Female,Fashion accessories,18.08,4,2020-04-16,12:04,Credit card,10
375-72-3056,B,Quixoton,Normal,Male,Sports and travel,63.06,4,2020-09-06,12:24,Ewallet,6
127-47-6963,A,Eldoria,Normal,Male,Health and beauty,51.71,4,2020-09-28,10:43,Credit card,9
278-86-2735,A,Celestria,Normal,Female,Food and beverages,52.34,5,2020-02-29,17:20,Cash,8
695-28-6250,A,Celestria,Normal,Female,Sports and travel,43.06,6,2020-08-23,17:16,Ewallet,7
379-17-6588,C,Arcanburg,Normal,Male,Fashion accessories,59.61,2,2020-12-10,17:39,Cash,5
227-50-3718,A,Celestria,Normal,Male,Health and beauty,14.62,1,2020-11-02,14:10,Cash,4
302-15-2162,C,Astral Bay,Member,Female,Health and beauty,46.53,4,2020-06-03,14:30,Credit card,7
788-07-8452,C,Astral Bay,Member,Female,Home and lifestyle,24.24,4,2020-06-09,11:04,Ewallet,10
560-49-6611,A,Eldoria,Member,Female,Sports and travel,45.58,1,2020-09-28,16:07,Cash,10
880-35-0356,A,Celestria,Member,Female,Sports and travel,75.2,6,2020-10-25,15:11,Ewallet,8
585-11-6748,B,Quixoton,Member,Male,Sports and travel,96.8,2,2020-09-09,10:29,Cash,8
470-31-3286,B,Quixoton,Normal,Male,Health and beauty,14.82,3,2020-09-09,14:48,Credit card,8
152-68-2907,A,Eldoria,Normal,Male,Food and beverages,52.2,6,2020-12-12,17:03,Credit card,9
123-35-4896,C,Nebulora Junction,Normal,Female,Sports and travel,46.66,2,2020-08-21,18:57,Ewallet,5
258-69-7810,C,Nebulora Junction,Normal,Female,Fashion accessories,36.85,4,2020-10-13,16:27,Cash,8
334-64-2006,A,Celestria,Member,Female,Home and lifestyle,70.32,6,2020-05-24,15:43,Ewallet,10
219-61-4139,C,Astral Bay,Normal,Male,Electronic accessories,83.08,1,2020-11-13,17:30,Ewallet,6
881-41-7302,C,Nebulora Junction,Normal,Female,Fashion accessories,64.99,1,2020-07-17,11:46,Credit card,5
373-09-4567,C,Arcanburg,Normal,Male,Food and beverages,77.56,5,2020-12-04,14:20,Ewallet,6
642-30-6693,B,Zephyropolis,Normal,Female,Sports and travel,54.51,7,2020-12-19,20:14,Ewallet,7
484-22-8230,C,Arcanburg,Member,Female,Fashion accessories,51.89,6,2020-09-12,15:16,Cash,8
830-58-2383,B,Zephyropolis,Normal,Male,Home and lifestyle,31.75,3,2020-05-13,10:29,Cash,8
559-98-9873,A,Celestria,Member,Female,Fashion accessories,53.65,4,2020-09-16,11:14,Ewallet,8
544-32-5024,C,Astral Bay,Member,Female,Food and beverages,49.79,4,2020-01-22,13:45,Credit card,9
318-12-0304,A,Celestria,Normal,Male,Fashion accessories,30.61,1,2020-12-06,16:20,Ewallet,5
349-97-8902,B,Quixoton,Member,Male,Food and beverages,57.89,3,2020-04-06,14:17,Ewallet,10
421-95-9805,A,Veridian Springs,Normal,Male,Electronic accessories,28.96,1,2020-09-21,11:24,Cash,6
277-35-5865,C,Nebulora Junction,Member,Female,Food and beverages,98.97,8,2020-10-03,16:37,Cash,9
789-23-8625,B,Quixoton,Member,Male,Fashion accessories,93.22,2,2020-04-16,20:41,Cash,9
284-54-4231,C,Astral Bay,Member,Male,Sports and travel,80.93,5,2020-03-21,15:55,Credit card,10
443-59-0061,A,Celestria,Member,Male,Food and beverages,67.45,4,2020-04-17,18:03,Cash,7
509-29-3912,A,Veridian Springs,Member,Female,Sports and travel,38.72,4,2020-03-12,13:42,Ewallet,7
327-40-9673,B,Chromewood,Member,Male,Sports and travel,72.6,5,2020-09-22,12:03,Cash,9
840-19-2096,C,Astral Bay,Member,Female,Electronic accessories,87.91,3,2020-05-20,18:32,Ewallet,7
828-46-6863,A,Eldoria,Member,Male,Food and beverages,98.53,4,2020-12-30,18:57,Credit card,7
641-96-3695,C,Arcanburg,Member,Female,Fashion accessories,43.46,6,2020-12-22,20:04,Ewallet,10
420-97-3340,A,Veridian Springs,Normal,Female,Food and beverages,71.68,3,2020-01-10,11:13,Credit card,8
436-54-4512,A,Veridian Springs,Member,Female,Food and beverages,91.61,1,2020-10-06,19:23,Cash,10
670-79-6321,B,Aetherhaven,Member,Female,Home and lifestyle,94.59,4,2020-07-02,18:05,Credit card,8
852-62-7105,B,Chromewood,Normal,Female,Fashion accessories,83.25,6,2020-10-24,20:22,Credit card,4
598-06-7312,B,Chromewood,Member,Female,Fashion accessories,91.35,1,2020-01-01,11:37,Cash,9
135-13-8269,B,Quixoton,Member,Female,Food and beverages,78.88,5,2020-04-12,20:17,Cash,10
816-57-2053,A,Eldoria,Normal,Male,Sports and travel,60.87,3,2020-12-08,11:06,Ewallet,8
628-90-8624,B,Chromewood,Member,Male,Health and beauty,82.58,6,2020-01-01,10:34,Cash,8
856-66-2701,A,Celestria,Member,Male,Home and lifestyle,53.3,3,2020-09-22,13:45,Ewallet,10
308-39-1707,A,Veridian Springs,Normal,Female,Fashion accessories,12.09,3,2020-12-06,19:24,Credit card,7
149-61-1929,A,Veridian Springs,Normal,Male,Sports and travel,64.19,4,2020-09-11,15:47,Cash,6
655-07-2265,A,Veridian Springs,Normal,Male,Electronic accessories,78.31,1,2020-11-15,18:29,Cash,5
589-02-8023,A,Eldoria,Member,Male,Food and beverages,83.77,3,2020-04-29,12:29,Credit card,9
420-04-7590,B,Chromewood,Normal,Male,Home and lifestyle,99.7,2,2020-02-01,15:41,Ewallet,5
182-88-2763,B,Serenora,Member,Male,Food and beverages,79.91,2,2020-11-09,14:39,Cash,8
188-55-0967,B,Aetherhaven,Member,Male,Health and beauty,66.47,7,2020-12-29,10:28,Credit card,8
610-46-4100,A,Eldoria,Normal,Male,Health and beauty,28.95,2,2020-12-21,20:31,Credit card,6
318-81-2368,C,Astral Bay,Normal,Female,Electronic accessories,46.2,1,2020-11-04,14:26,Cash,6
364-33-8584,B,Chromewood,Member,Female,Food and beverages,17.63,4,2020-10-20,17:53,Cash,10
665-63-9737,B,Serenora,Normal,Female,Fashion accessories,52.42,1,2020-04-07,14:41,Ewallet,7
695-09-5146,B,Aetherhaven,Member,Female,Food and beverages,98.79,3,2020-12-31,15:36,Ewallet,9
155-45-3814,C,Arcanburg,Member,Female,Electronic accessories,88.55,5,2020-04-03,18:42,Ewallet,8
794-32-2436,B,Zephyropolis,Member,Male,Electronic accessories,55.67,2,2020-07-03,11:47,Cash,9
131-15-8856,C,Nebulora Junction,Member,Female,Food and beverages,72.52,3,2020-04-09,14:20,Credit card,7
273-84-2164,C,Nebulora Junction,Member,Male,Electronic accessories,12.05,4,2020-05-01,11:14,Cash,9
706-36-6154,A,Eldoria,Member,Male,Home and lifestyle,19.36,6,2020-04-03,14:37,Ewallet,10
778-89-7974,C,Astral Bay,Normal,Male,Health and beauty,70.21,3,2020-09-21,19:54,Cash,6
574-31-8277,B,Serenora,Member,Female,Fashion accessories,33.63,1,2020-03-31,16:38,Cash,9
859-71-0933,C,Astral Bay,Member,Female,Sports and travel,15.49,2,2020-06-04,13:19,Cash,9
740-11-5257,C,Arcanburg,Normal,Male,Electronic accessories,24.74,4,2020-04-06,15:15,Cash,6
369-82-2676,B,Aetherhaven,Normal,Male,Electronic accessories,75.66,3,2020-12-04,18:40,Ewallet,7
563-47-4072,B,Zephyropolis,Normal,Female,Health and beauty,55.81,8,2020-08-02,17:01,Cash,9
742-04-5161,A,Eldoria,Member,Male,Home and lifestyle,72.78,9,2020-12-27,15:57,Cash,9
149-15-7606,B,Chromewood,Member,Female,Sports and travel,37.32,6,2020-06-03,12:49,Ewallet,8
133-77-3154,B,Serenora,Member,Female,Fashion accessories,60.18,7,2020-10-03,17:53,Credit card,10
169-52-4504,A,Novaville,Normal,Female,Electronic accessories,15.69,1,2020-09-17,12:05,Credit card,6
250-81-7186,C,Arcanburg,Normal,Female,Electronic accessories,99.69,1,2020-09-01,13:05,Credit card,7
562-12-5430,A,Celestria,Member,Female,Fashion accessories,88.15,3,2020-05-04,10:41,Ewallet,10
816-72-8853,A,Celestria,Member,Female,Sports and travel,27.93,4,2020-02-05,16:27,Cash,9
491-38-3499,A,Veridian Springs,Member,Male,Fashion accessories,55.45,4,2020-06-28,15:33,Cash,8
322-02-2271,B,Serenora,Normal,Female,Sports and travel,42.97,2,2020-02-10,20:05,Cash,8
842-29-4695,C,Arcanburg,Member,Male,Sports and travel,17.14,4,2020-09-22,18:48,Credit card,10
725-67-2480,B,Quixoton,Member,Female,Fashion accessories,58.75,6,2020-04-24,18:53,Credit card,9
641-51-2661,C,Arcanburg,Member,Female,Food and beverages,87.1,7,2020-04-28,11:07,Credit card,10
714-02-3114,C,Astral Bay,Normal,Female,Sports and travel,98.8,1,2020-10-06,16:01,Cash,7
518-17-2983,A,Eldoria,Normal,Female,Fashion accessories,48.63,2,2020-04-24,10:42,Ewallet,7
779-42-2410,B,Aetherhaven,Member,Male,Food and beverages,57.74,6,2020-12-12,11:29,Ewallet,10
190-14-3147,B,Zephyropolis,Normal,Female,Health and beauty,17.97,2,2020-02-13,10:16,Ewallet,6
408-66-6712,C,Nebulora Junction,Member,Female,Health and beauty,47.71,4,2020-11-24,13:25,Ewallet,7
679-22-6530,B,Chromewood,Normal,Female,Sports and travel,40.62,1,2020-11-25,19:51,Credit card,4
588-47-8641,A,Novaville,Member,Male,Fashion accessories,56.04,5,2020-08-13,18:40,Ewallet,7
642-61-4706,B,Quixoton,Member,Male,Food and beverages,93.4,5,2020-09-20,11:34,Cash,9
576-31-4774,B,Serenora,Normal,Female,Health and beauty,73.41,1,2020-06-05,11:12,Ewallet,4
556-41-6224,C,Astral Bay,Normal,Female,Health and beauty,33.64,8,2020-09-12,20:55,Credit card,8
811-03-8790,A,Eldoria,Normal,Female,Electronic accessories,45.48,3,2020-12-23,18:06,Credit card,5
242-11-3142,B,Serenora,Member,Female,Fashion accessories,83.77,2,2020-02-18,12:00,Cash,8
752-23-3760,B,Zephyropolis,Member,Female,Sports and travel,64.08,7,2020-12-12,15:18,Credit card,9
274-05-5470,A,Celestria,Member,Female,Food and beverages,73.47,3,2020-10-07,14:37,Cash,9
648-94-3045,C,Astral Bay,Normal,Male,Health and beauty,58.95,8,2020-05-24,16:34,Ewallet,7
130-67-4723,A,Novaville,Member,Male,Food and beverages,48.5,6,2020-06-04,16:55,Ewallet,10
